Date,Accident_Count,Avg_Severity,Avg_Temperature,Avg_Humidity,Avg_Visibility,Avg_Wind_Speed,Avg_Precipitation,Accident_Count_7d_MA,Accident_Count_30d_MA,Accident_Count_7d_Std,Accident_Count_Lag_1,Accident_Count_Lag_3,Accident_Count_Lag_7,Accident_Count_Lag_14,Accident_Count_Lag_30,Avg_Temperature_Lag_1,Avg_Humidity_Lag_1,Avg_Visibility_Lag_1,Avg_Temperature_Lag_7,Avg_Humidity_Lag_7,Avg_Visibility_Lag_7,Weather_Risk_Index
2022-07-03,1799,2.151750972762646,77.14230127848805,59.9449694274597,9.706086714841579,7.051806559199556,0.0061645358532518065,3138.285714285714,3028.7,784.8003385757085,2338.0,3701.0,2080.0,2085.0,1.0,78.0059880239521,63.775449101796404,9.648524379811805,79.49807692307692,57.23653846153846,9.714423076923078,-0.6139490904771737
2022-07-04,2142,2.0709617180205417,77.66760037348273,59.95564892623716,9.564309056956116,6.182306255835668,0.004827264239028945,2974.714285714286,3100.0333333333333,863.9685014099442,1799.0,4001.0,3287.0,3102.0,2.0,77.14230127848805,59.9449694274597,9.706086714841579,77.66960754487374,62.02798904776392,9.351764526924248,-0.7166313740735767
2022-07-05,3454,2.0324261725535613,79.6711059640996,66.28314997104806,9.225023161551825,7.5013028372900985,0.009603358425014476,2993.1428571428573,3195.7,874.0029421329865,2142.0,2338.0,3325.0,3649.0,584.0,77.66760037348273,59.95564892623716,9.564309056956116,77.58586466165414,53.00270676691729,9.83812030075188,-0.07086412959672624
2022-07-06,3485,2.0585365853658537,80.05451936872309,65.99426111908178,9.74906743185079,7.53274031563845,0.0033170731707317077,2988.5714285714284,3164.3333333333335,870.8843890250834,3454.0,1799.0,3517.0,3578.0,4426.0,79.6711059640996,66.28314997104806,9.225023161551825,78.43929485356838,57.478817173727606,9.709695763434745,-0.5257557280211884
2022-07-07,3460,2.0378612716763005,79.61040462427745,64.94219653179191,9.653612716763005,7.053468208092486,0.010300578034682081,2954.1428571428573,3161.6666666666665,842.3212824434131,3485.0,2142.0,3701.0,3587.0,3540.0,80.05451936872309,65.99426111908178,9.74906743185079,79.20183734125912,57.74412320994326,9.704539313699,-0.30985605983993253
2022-07-08,3722,2.0526598602901664,79.89521762493283,66.11445459430414,9.580905427189682,6.81856528747985,0.005902740462117141,2914.285714285714,3168.0666666666666,789.4729706763521,3460.0,3454.0,4001.0,3792.0,3530.0,79.61040462427745,64.94219653179191,9.653612716763005,79.81554611347163,62.9312671832042,9.599600099975007,-0.44680625813165276
2022-07-09,2438,2.139458572600492,78.67760459392944,64.40812141099262,9.230414273995079,7.244503691550451,0.015283018867924528,2928.5714285714284,3117.9666666666667,778.1302070011111,3722.0,3485.0,2338.0,2432.0,3941.0,79.89521762493283,66.11445459430414,9.580905427189682,78.0059880239521,63.775449101796404,9.648524379811805,0.062014255739174955
2022-07-10,2099,2.1719866603144355,77.97427346355407,61.777036684135304,9.488685088137208,6.6572177227251075,0.00792282039066222,2971.4285714285716,3053.9,710.9054923459183,2438.0,3460.0,1799.0,2080.0,4021.0,78.67760459392944,64.40812141099262,9.230414273995079,77.14230127848805,59.9449694274597,9.706086714841579,-0.46256206942502487
2022-07-11,3049,2.0318137094129223,79.78845523122335,60.154476877664806,9.77886192194162,7.390816661200393,0.0016333224007871435,3101.0,3078.4,610.0360645076444,2099.0,3722.0,2142.0,3287.0,2314.0,77.97427346355407,61.777036684135304,9.488685088137208,77.66760037348273,59.95564892623716,9.564309056956116,-0.766831414385925
2022-07-12,3369,2.0415553576729,80.94241614722469,60.76165034134758,9.77226179875334,8.440724250519441,0.004164440486791332,3088.8571428571427,3126.6,602.6395906264796,3049.0,2438.0,3454.0,3325.0,1923.0,79.78845523122335,60.154476877664806,9.77886192194162,79.6711059640996,66.28314997104806,9.225023161551825,-0.5200203133144841
